,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,154365,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T13:10:00.000Z,1.0003132643183752,192515743762.83078,43.252,-0.01261039,-0.00706278,-0.03918251,-0.05999454,0.08128077,-0.01545143,182471231602.45245,5.0035,186037421547.62,,2025-10-22T13:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:41:37.289556
3,1839,BNB,BNB,bnb,2862,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T13:11:00.000Z,1076.3789154105607,4125436673.290157,7.2442,0.70841421,0.04241221,-8.15132518,5.16849171,20.87691973,39.89206786,149810719468.0017,4.1079,149811278517.68,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:41:37.289556
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T13:10:00.000Z,2.3996115636274444,5022003511.75034,8.1207,0.00076708,-0.86555417,-3.71089908,-15.75610847,-20.79939358,-24.05799089,143917767998.6452,3.9455,239961156362.74,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97320379891.1464,,2025-10-22T13:10:00.000Z,185.28854528800176,8297648604.347029,46.8987,0.15172073,-0.49799866,-8.29889696,-17.07366588,-8.2922686,-0.48948302,101290690176.35442,2.7776,113475872735.18,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
6,3408,USDC,USDC,usd-coin,33293,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60900989605.97185,,2025-10-22T13:10:00.000Z,0.9999962226658271,22415916637.16815,30.3329,0.01223881,-0.0023189,0.01282635,-0.00179238,0.01504117,0.01267425,76705918432.5791,2.1029,76705918432.58,,2025-10-22T13:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:41:37.289556
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30286494219.205746,,2025-10-22T13:10:00.000Z,0.3199236341216169,1049991979.9963925,72.7323,-0.12994351,-0.6945072,0.84241999,-6.22663819,-11.780602,3.33310635,30285604943.33012,0.8305,30285608969.67,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T13:11:00.000Z,0.1912125687416294,2940163305.191443,51.8035,0.11224131,-1.74149088,-4.67549498,-20.80661623,-19.07105925,-19.32787979,28960282471.34846,0.7939,28960282471.35,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:41:37.289556
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24207167612.287495,,2025-10-22T13:10:00.000Z,0.6370658602177995,1192264542.932626,39.0635,0.1691963,-1.58850483,-7.31260229,-23.25432189,-30.1307351,-21.40769101,22839256786.253242,0.6261,28667963709.8,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12033998136.298727,,2025-10-22T13:10:00.000Z,36.037301794319,628789486.9223574,45.147,0.23234879,-0.19164937,-8.58063297,-26.58530013,-17.5092369,-16.50781692,12133226846.789385,0.3327,36037301794.32,,2025-10-22T13:10:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:41:37.289556
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T13:11:00.000Z,17.435220735794704,1190862875.5444522,14.9813,0.16403435,-3.79415372,-6.01637418,-18.86001358,-32.20379107,-3.11401453,11822822665.776714,0.3241,17435220735.79,,2025-10-22T13:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:41:37.289556
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T13:10:00.000Z,0.9994272594908593,440843808.6373054,-44.1246,-0.00949671,0.01183572,-0.08597987,-0.20981444,-0.08272816,-0.1850312,11085972451.905983,0.304,11085972451.91,,2025-10-22T13:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:41:37.289556
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9833111285.0475,,2025-10-22T13:10:00.000Z,0.3118513159712257,250879287.8895989,18.7745,-0.05494986,-1.17197876,-5.80182898,-13.69850444,-24.18987557,-27.30041882,9981434917.080526,0.2736,15593129255.26,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1081,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19942375.0,19942375.0,False,,15,,,,2025-10-22T13:11:00.000Z,472.5410071017594,498344377.6918171,-5.7932,-0.14039946,-0.19203783,-10.84700001,-17.39940931,-19.259355,-9.27829025,9423589966.50095,0.2584,9923361149.14,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:41:37.289556
0,1,Bitcoin,BTC,bitcoin,12442,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19938256.0,19938256.0,False,,1,,,,2025-10-22T13:11:00.000Z,108187.36606389278,103849636773.63397,64.333,0.38817845,-0.18540368,-3.12579412,-4.19294299,-6.02426161,-8.82261967,2157067400547.6067,59.1361,2271934687341.75,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
1,1027,Ethereum,ETH,ethereum,10924,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120698359.21669126,120698359.21669126,True,,2,,,,2025-10-22T13:11:00.000Z,3851.8746374735592,51243116928.837036,40.3291,0.58042625,-0.58044088,-5.67420883,-8.3582865,-18.38349952,5.72690409,464914948651.44604,12.7457,464914948651.45,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
2,825,Tether USDt,USDT,tether,154368,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T13:11:00.000Z,1.0003546284333613,192474199195.15912,43.0938,-0.02147927,0.01289042,-0.0394378,-0.03828098,0.08134407,-0.02576726,182478776999.75436,5.0037,186045114411.02,,2025-10-22T13:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:42:38.043780
3,1839,BNB,BNB,bnb,2862,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T13:12:00.000Z,1076.724357589285,4126145595.837333,7.2156,0.73225316,0.04780743,-8.21156262,5.15942436,20.9052497,40.01266927,149858798207.3642,4.1093,149859357436.46,,2025-10-22T13:12:00.000Z,,,,,,2025-10-22 18:42:38.043780
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T13:11:00.000Z,2.4003795330829942,5017513636.023034,7.901,0.03627457,-0.8093851,-3.70651372,-15.73636039,-20.77106555,-23.97375022,143963827307.41385,3.9468,240037953308.3,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97360952137.64168,,2025-10-22T13:11:00.000Z,185.3657909023385,8294728736.5181875,46.7304,0.20649259,-0.42985168,-8.2881877,-17.0453833,-8.26359422,-0.40735812,101332917619.91873,2.7787,113523180103.74,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
6,3408,USDC,USDC,usd-coin,33294,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60887279478.31249,,2025-10-22T13:11:00.000Z,0.99977110192542,22398937537.038578,28.7763,-0.01448366,-0.03130667,-0.05219328,-0.01141766,-0.01136811,-0.00650331,76688650274.20033,2.1024,76688650274.2,,2025-10-22T13:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:42:38.043780
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30293592751.518707,,2025-10-22T13:11:00.000Z,0.3199986176518352,1050287322.517934,72.7524,-0.09411593,-0.66876332,0.83773546,-6.20997465,-11.75942388,3.37376363,30292703267.215076,0.8307,30292707294.5,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T13:12:00.000Z,0.19129975367382548,2940164663.3057895,51.6375,0.13375779,-1.74584299,-4.70344431,-20.83950259,-19.01901648,-19.28970452,28973487148.636467,0.7943,28973487148.64,,2025-10-22T13:12:00.000Z,,,,,,2025-10-22 18:42:38.043780
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24217649360.13307,,2025-10-22T13:11:00.000Z,0.6373417109003238,1191708357.9328022,38.949,0.23347494,-1.50003721,-7.30901311,-23.22493516,-30.07846889,-21.35082243,22849146226.209545,0.6263,28680376990.51,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12033998136.298727,,2025-10-22T13:12:00.000Z,36.037301794319,628564187.6654433,44.9377,0.21818017,-0.16621133,-8.60949703,-26.5567625,-17.52223623,-16.49388834,12133226846.789385,0.3327,36037301794.32,,2025-10-22T13:12:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:42:38.043780
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T13:12:00.000Z,17.447500984995195,1190574318.2735965,14.7598,0.20813837,-3.81665941,-5.97160195,-18.84995479,-32.27600158,-3.01585442,11831149902.396717,0.3244,17447500985.0,,2025-10-22T13:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:42:38.043780
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T13:12:00.000Z,0.9994087669518678,446405402.7374833,-43.4756,-0.00725118,0.00585997,-0.09615629,-0.21086373,-0.08856509,-0.17971983,11085767326.64461,0.304,11085767326.64,,2025-10-22T13:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:42:38.043780
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9835381811.32074,,2025-10-22T13:11:00.000Z,0.311923324370778,250684635.45229742,18.6403,-0.02451963,-1.11495382,-5.83111497,-13.68290513,-24.16530561,-27.2433979,9983739692.198683,0.2737,15596729805.34,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:42:38.043780
